system;class;Bridge;Composite;ChainOfResponsibility;TemplateMethod;FactoryMethod;Prototype;cbo;wmc;dit;rfc;nom;loc;GC;RPB;FE;LM
jhotdraw;org.jhotdraw.samples.odg.figures.ODGPathOutlineHandle;1;1;1;1;0;0;5;9;2;10;8;39;0;0;0;0
jhotdraw;org.jhotdraw.samples.odg.figures.ODGRectRadiusHandle;1;0;0;1;0;0;11;12;2;22;8;97;0;0;0;0
jhotdraw;org.jhotdraw.samples.svg.figures.ConvexHullOutlineHandle;1;1;1;1;0;0;11;22;2;19;11;142;0;1;1;1
jhotdraw;org.jhotdraw.samples.svg.figures.LinkHandle;1;1;1;1;0;0;6;12;2;16;8;60;0;0;0;0
jhotdraw;org.jhotdraw.samples.svg.figures.SVGPathOutlineHandle;1;1;1;1;0;0;7;16;2;16;9;79;0;1;0;1
jhotdraw;org.jhotdraw.samples.svg.figures.SVGRectRadiusHandle;1;0;1;1;0;0;14;21;2;32;9;135;0;1;1;1
jhotdraw;org.jhotdraw.samples.svg.action.CombineAction;1;1;1;0;0;0;13;33;3;50;11;197;0;1;1;1
jhotdraw;org.jhotdraw.draw.LabeledLineConnectionFigure;1;1;0;1;1;0;16;76;8;56;37;316;1;1;1;0
jhotdraw;org.jhotdraw.draw.action.UngroupAction;1;1;0;0;0;0;5;2;4;1;2;14;0;0;0;0
jhotdraw;org.jhotdraw.draw.BezierFigure;1;1;0;1;1;0;22;117;4;103;55;495;0;1;1;1
jhotdraw;org.jhotdraw.draw.DiamondFigure;1;1;0;1;1;0;9;22;4;21;14;184;0;1;1;0
jhotdraw;org.jhotdraw.draw.EllipseFigure;1;1;0;1;1;0;8;18;4;17;14;102;0;1;1;0
jhotdraw;org.jhotdraw.draw.ImageFigure;1;1;0;1;1;0;16;46;5;60;27;242;0;1;1;0
jhotdraw;org.jhotdraw.draw.LabelFigure;1;1;1;1;1;0;8;20;6;8;13;71;0;1;0;0
jhotdraw;org.jhotdraw.draw.LineFigure;1;1;1;1;1;0;7;9;5;12;3;61;0;0;0;0
jhotdraw;org.jhotdraw.draw.RectangleFigure;1;1;0;1;0;0;5;12;4;17;12;75;0;0;1;0
jhotdraw;org.jhotdraw.draw.RoundRectangleFigure;1;1;0;1;1;0;13;26;4;26;22;154;0;1;1;0
jhotdraw;org.jhotdraw.draw.TextAreaFigure;1;1;0;1;0;0;18;75;5;85;36;357;1;1;1;1
jhotdraw;org.jhotdraw.draw.TextFigure;1;1;0;1;1;0;19;50;5;52;36;237;1;1;1;0
jhotdraw;org.jhotdraw.draw.TriangleFigure;1;1;0;1;1;0;13;38;4;32;19;212;0;1;1;0
jhotdraw;org.jhotdraw.samples.mini.BorderRectangleFigure;1;1;1;1;0;0;1;2;5;3;2;16;0;0;0;0
jhotdraw;org.jhotdraw.samples.mini.SmartConnectionFigureSample.SmartConnectionFigure;1;1;1;1;1;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.samples.mini.StraightLineFigure;1;1;0;1;1;0;4;10;4;10;10;56;0;0;1;0
jhotdraw;org.jhotdraw.samples.net.figures.NodeFigure;1;1;0;1;0;0;22;21;6;30;12;118;0;1;1;0
jhotdraw;org.jhotdraw.samples.odg.figures.ODGBezierFigure;1;1;1;1;1;0;12;20;5;25;8;107;0;1;1;0
jhotdraw;org.jhotdraw.samples.odg.figures.ODGEllipseFigure;1;1;0;1;0;0;16;36;5;45;22;172;0;1;1;0
jhotdraw;org.jhotdraw.samples.odg.figures.ODGRectFigure;1;1;0;1;0;0;19;53;5;50;30;227;0;1;1;0
jhotdraw;org.jhotdraw.samples.pert.figures.DependencyFigure;1;1;0;1;1;0;9;13;7;14;8;68;0;0;1;0
jhotdraw;org.jhotdraw.samples.pert.figures.SeparatorLineFigure;1;1;1;1;0;0;5;4;5;6;4;27;0;0;0;0
jhotdraw;org.jhotdraw.samples.svg.figures.SVGBezierFigure;1;1;1;1;1;0;14;36;5;35;11;171;0;1;1;0
jhotdraw;org.jhotdraw.samples.svg.figures.SVGEllipseFigure;1;1;0;1;1;0;17;43;5;53;21;188;0;1;1;0
jhotdraw;org.jhotdraw.samples.svg.figures.SVGImageFigure;1;1;0;1;1;0;17;64;5;69;31;348;1;1;1;0
jhotdraw;org.jhotdraw.samples.svg.figures.SVGRectFigure;1;1;0;1;1;0;19;55;5;65;28;263;0;1;1;1
jhotdraw;org.jhotdraw.samples.svg.figures.SVGTextAreaFigure;1;1;0;1;1;0;27;101;5;98;36;448;1;1;1;1
jhotdraw;org.jhotdraw.samples.svg.figures.SVGTextFigure;1;1;0;1;1;0;26;85;5;70;39;366;1;1;1;1
jhotdraw;org.jhotdraw.samples.svg.gui.FontToolBar;1;1;1;0;0;0;19;12;7;34;6;306;0;0;0;0
jhotdraw;org.jhotdraw.draw.io.SerializationInputOutputFormat;1;1;1;0;0;0;11;27;1;27;17;163;0;0;0;0
jhotdraw;org.jhotdraw.draw.io.ImageInputFormat;1;1;1;0;0;0;8;27;1;25;14;146;0;0;1;1
jhotdraw;org.jhotdraw.draw.io.TextInputFormat;1;1;1;0;0;0;8;22;1;23;13;141;0;0;0;1
jhotdraw;org.jhotdraw.draw.io.DOMStorableInputOutputFormat;1;1;1;0;0;0;12;24;1;32;18;151;0;0;0;0
jhotdraw;org.jhotdraw.samples.draw.DrawFigureFactory;1;0;0;0;0;0;28;3;3;2;1;54;0;0;0;0
jhotdraw;org.jhotdraw.samples.net.NetFactory;1;0;0;0;0;0;12;3;3;2;1;35;0;0;0;0
jhotdraw;org.jhotdraw.samples.pert.PertFactory;1;0;0;0;0;0;13;2;3;1;1;29;0;0;0;0
jhotdraw;org.jhotdraw.xml.DefaultDOMFactory;1;0;0;0;0;0;2;23;2;21;10;101;0;1;1;0
jhotdraw;org.jhotdraw.xml.JavaPrimitivesDOMFactory;1;0;0;0;0;0;14;87;1;49;9;262;1;0;0;1
jhotdraw;org.jhotdraw.draw.tool.DefaultHandleTracker;1;1;1;0;0;0;9;41;3;50;19;178;0;1;1;0
jhotdraw;org.jhotdraw.draw.tool.DefaultSelectAreaTracker;1;1;1;0;1;0;8;35;3;46;13;142;0;1;1;0
jhotdraw;org.jhotdraw.samples.odg.PathTool;1;1;1;0;0;0;11;7;4;16;4;37;0;0;1;0
jhotdraw;org.jhotdraw.draw.tool.ImageTool;1;1;1;1;0;0;9;17;4;15;7;109;0;0;0;0
jhotdraw;org.jhotdraw.draw.tool.TextAreaCreationTool;1;1;1;0;0;0;12;28;4;36;11;150;0;1;0;0
jhotdraw;org.jhotdraw.samples.svg.SVGCreateFromFileTool;1;1;1;1;0;0;12;21;4;19;8;170;0;1;0;1
jhotdraw;org.jhotdraw.draw.tool.TextCreationTool;1;1;1;0;0;0;10;32;4;36;13;156;0;1;1;0
jhotdraw;org.jhotdraw.draw.tool.DefaultDragTracker;1;1;1;0;0;0;8;22;3;35;7;133;0;0;0;1
jhotdraw;org.jhotdraw.draw.tool.DnDTracker;1;1;1;0;0;0;5;15;3;23;7;75;0;0;0;0
jhotdraw;org.jhotdraw.draw.tool.ConnectionTool;1;1;1;0;1;0;11;52;3;69;21;257;1;1;0;1
jhotdraw;org.jhotdraw.draw.tool.DelegationSelectionTool;1;1;1;0;1;0;8;71;4;62;13;258;1;1;1;1
jhotdraw;org.jhotdraw.draw.tool.SelectionTool;1;1;1;0;1;0;17;59;4;46;24;222;0;1;0;1
jhotdraw;org.jhotdraw.draw.tool.TextAreaEditingTool;1;1;1;0;0;0;9;15;3;23;9;104;0;1;0;0
jhotdraw;org.jhotdraw.draw.tool.TextEditingTool;1;1;1;0;0;0;8;20;3;24;11;107;0;1;1;0
jhotdraw;org.jhotdraw.draw.event.CompositeFigureEdit;1;1;0;0;0;0;2;8;4;6;6;41;0;0;0;0
jhotdraw;org.jhotdraw.xml.NanoXMLDOMOutput;1;1;1;0;0;0;6;39;1;43;22;163;0;0;1;0
jhotdraw;net.n3.nanoxml.IXMLElement;0;0;1;0;0;1;1;51;1;0;51;84;0;0;1;0
jhotdraw;net.n3.nanoxml.XMLElement;0;0;1;0;0;1;4;125;1;53;60;512;1;0;1;0
jhotdraw;net.n3.nanoxml.XMLParserFactory;0;0;1;0;0;0;5;5;1;6;3;43;0;0;0;0
jhotdraw;net.n3.nanoxml.XMLWriter;0;0;1;0;0;0;2;41;1;27;8;178;0;0;0;1
jhotdraw;org.jhotdraw.color.ColorUtil;0;1;1;0;0;0;6;31;1;30;10;113;0;0;1;0
jhotdraw;org.jhotdraw.color.ColorWheelChooser;0;1;1;0;0;0;5;10;6;21;8;64;0;0;0;0
jhotdraw;org.jhotdraw.color.DefaultColorSliderModel;0;1;1;0;0;0;5;31;3;34;19;170;0;1;1;0
jhotdraw;org.jhotdraw.color.JColorWheel.ModelHandler;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
jhotdraw;org.jhotdraw.color.JHarmonicColorWheel.MouseHandler;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.draw.AttributeKey;0;1;1;0;0;0;8;37;1;16;20;146;0;0;1;0
jhotdraw;org.jhotdraw.draw.AttributeKeys;0;1;1;0;0;0;37;47;1;26;9;311;0;0;1;1
jhotdraw;org.jhotdraw.draw.DefaultDrawingEditor.ToolHandler;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
jhotdraw;org.jhotdraw.draw.DefaultDrawingViewTransferHandler;0;1;1;1;0;0;14;84;3;68;13;564;0;1;1;1
jhotdraw;org.jhotdraw.draw.DefaultDrawingViewTransferHandler.DragHandler;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.draw.DrawingEditorProxy.Forwarder;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
jhotdraw;org.jhotdraw.draw.FigureLayerComparator;0;1;1;0;0;0;2;2;1;1;2;11;0;0;0;0
jhotdraw;org.jhotdraw.draw.GraphicalCompositeFigure.PresentationFigureHandler;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
jhotdraw;org.jhotdraw.draw.LabeledLineConnectionFigure.ChildHandler;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.draw.LineConnectionFigure.ConnectionHandler;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
jhotdraw;org.jhotdraw.draw.QuadTreeCompositeFigure.FigureHandler;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
jhotdraw;org.jhotdraw.draw.action.ButtonFactory.ToolButtonListener;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
jhotdraw;org.jhotdraw.draw.action.DefaultAttributeAction;0;1;1;0;0;0;9;16;3;20;11;82;0;1;0;0
jhotdraw;org.jhotdraw.draw.action.EditCanvasPanel;0;1;1;0;0;0;11;14;5;38;9;120;0;0;0;1
jhotdraw;org.jhotdraw.draw.action.EditGridPanel;0;1;1;0;0;0;5;4;5;26;4;107;0;0;0;1
jhotdraw;org.jhotdraw.draw.action.LineDecorationIcon;0;1;1;0;0;0;4;5;1;5;4;34;0;0;1;0
jhotdraw;org.jhotdraw.draw.decoration.AbstractLineDecoration;0;1;1;1;0;0;5;22;1;22;13;104;0;0;1;0
jhotdraw;org.jhotdraw.draw.decoration.ArrowTip;0;1;1;1;0;0;5;10;2;15;7;60;0;0;1;0
jhotdraw;org.jhotdraw.draw.decoration.CompositeLineDecoration;0;1;1;0;0;0;6;16;1;14;8;69;0;0;1;0
jhotdraw;org.jhotdraw.draw.decoration.GeneralPathTip;0;1;1;1;0;0;2;4;2;1;4;22;0;0;0;0
jhotdraw;org.jhotdraw.draw.decoration.PerpendicularBar;0;1;1;1;0;0;5;6;2;4;6;36;0;0;1;0
jhotdraw;org.jhotdraw.draw.event.DrawingComponentRepainter;0;1;1;0;0;0;7;18;2;12;4;76;0;0;1;0
jhotdraw;org.jhotdraw.draw.event.HandleMulticaster;0;1;1;0;0;0;3;18;1;9;10;56;0;0;0;0
jhotdraw;org.jhotdraw.draw.event.SelectionComponentRepainter;0;1;1;0;0;0;9;19;2;14;5;84;0;0;1;0
jhotdraw;org.jhotdraw.draw.event.ToolAdapter;0;1;1;0;0;0;2;4;1;0;4;15;0;0;0;0
jhotdraw;org.jhotdraw.draw.handle.AbstractConnectionHandle;0;1;1;1;1;0;15;88;2;60;25;228;1;1;1;0
jhotdraw;org.jhotdraw.draw.handle.AbstractHandle;0;1;1;1;0;0;10;64;1;40;40;268;1;0;0;1
jhotdraw;org.jhotdraw.draw.handle.HandleAttributeKeys;0;1;1;0;0;0;4;0;1;1;0;139;0;0;0;0
jhotdraw;org.jhotdraw.draw.handle.LocatorHandle;0;1;1;0;0;0;5;4;2;5;4;27;0;0;1;0
jhotdraw;org.jhotdraw.draw.handle.ResizeHandleKit;0;1;1;0;0;0;14;12;27;11;12;532;0;1;0;0
jhotdraw;org.jhotdraw.draw.handle.TransformHandleKit;0;1;1;0;0;0;15;15;27;11;15;559;0;1;0;0
jhotdraw;org.jhotdraw.draw.io.ImageOutputFormat;0;1;1;0;0;0;7;27;1;36;15;176;0;0;1;1
jhotdraw;org.jhotdraw.draw.layouter.AbstractLayouter;0;1;1;0;0;0;4;2;1;2;1;9;0;0;0;0
jhotdraw;org.jhotdraw.draw.liner.CurvedLiner;0;1;1;1;0;0;11;50;1;22;7;168;0;0;0;1
jhotdraw;org.jhotdraw.draw.liner.ElbowLiner;0;1;1;1;0;0;11;55;1;23;7;161;0;0;0;1
jhotdraw;org.jhotdraw.draw.liner.SlantedLiner;0;1;1;1;0;0;11;61;1;23;7;181;1;0;0;1
jhotdraw;org.jhotdraw.draw.locator.AbstractLocator;0;1;1;0;0;0;3;2;1;1;2;13;0;0;0;0
jhotdraw;org.jhotdraw.draw.locator.BezierLabelLocator;0;1;1;0;0;0;8;22;1;11;8;98;0;0;1;1
jhotdraw;org.jhotdraw.draw.locator.BezierPointLocator;0;1;1;0;0;0;5;6;2;4;5;34;0;0;1;0
jhotdraw;org.jhotdraw.draw.locator.FontSizeLocator;0;1;1;0;0;0;4;5;1;8;3;26;0;0;0;0
jhotdraw;org.jhotdraw.draw.print.DrawingPageable;0;1;1;0;0;0;5;16;1;18;6;95;0;0;1;1
jhotdraw;org.jhotdraw.draw.text.FloatingTextArea;0;1;1;0;0;0;6;12;1;34;9;80;0;0;0;0
jhotdraw;org.jhotdraw.draw.text.FloatingTextField;0;1;1;0;0;0;6;14;1;43;11;96;0;0;0;0
jhotdraw;org.jhotdraw.draw.tool.SelectionTool.TrackerHandler;0;1;1;0;1;0;-1;-1;-1;-1;-1;-1;0;0;1;0
jhotdraw;org.jhotdraw.geom.Bezier;0;1;1;0;0;0;6;98;1;55;37;468;1;0;1;1
jhotdraw;org.jhotdraw.geom.BezierPath.Node;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
jhotdraw;org.jhotdraw.geom.BezierPathIterator;0;1;1;0;0;0;5;45;1;8;7;215;0;0;0;0
jhotdraw;org.jhotdraw.geom.DoubleStroke;0;1;1;0;0;0;6;36;1;23;6;214;0;0;0;0
jhotdraw;org.jhotdraw.geom.GrowStroke;0;1;1;0;0;0;4;17;2;18;2;59;0;0;0;0
jhotdraw;org.jhotdraw.gui.plaf.palette.colorchooser.PaletteCMYKChooser;0;1;1;0;0;0;10;19;6;49;13;357;0;0;0;0
jhotdraw;org.jhotdraw.gui.plaf.palette.colorchooser.PaletteColorSliderModel;0;1;1;0;0;0;2;4;4;9;2;25;0;0;0;0
jhotdraw;org.jhotdraw.gui.plaf.palette.colorchooser.PaletteColorSlidersChooser;0;1;1;0;0;0;6;11;6;21;9;86;0;0;0;0
jhotdraw;org.jhotdraw.gui.plaf.palette.colorchooser.PaletteColorWheelChooser;0;1;1;0;0;0;8;10;6;26;8;71;0;0;0;0
jhotdraw;org.jhotdraw.gui.plaf.palette.colorchooser.PaletteHSBChooser;0;1;1;0;0;0;9;15;6;48;12;279;0;0;0;0
jhotdraw;org.jhotdraw.gui.plaf.palette.colorchooser.PaletteRGBChooser;0;1;1;0;0;0;8;13;6;47;12;249;0;0;0;0
jhotdraw;org.jhotdraw.io.StreamPosTokenizer;0;1;1;0;0;0;3;192;1;25;32;601;1;0;1;0
jhotdraw;org.jhotdraw.samples.color.JMixer;0;1;1;0;0;0;14;21;5;59;8;668;1;0;1;0
jhotdraw;org.jhotdraw.samples.color.JMixer.Preset;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.samples.color.WheelsAndSlidersMain.Handler;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
jhotdraw;org.jhotdraw.samples.draw.DrawApplet;0;1;1;1;0;0;16;21;6;35;12;183;0;0;1;0
jhotdraw;org.jhotdraw.samples.draw.DrawLiveConnectApplet;0;1;1;1;0;0;11;21;6;38;10;222;0;0;0;1
jhotdraw;org.jhotdraw.samples.draw.DrawLiveConnectApplet.FormListener;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.samples.draw.Main;0;1;1;0;0;0;7;3;1;12;1;25;0;0;0;0
jhotdraw;org.jhotdraw.samples.mini.AnimationSample;0;1;1;0;0;0;7;3;6;14;3;47;0;0;0;0
jhotdraw;org.jhotdraw.samples.mini.BezierDemo;0;1;1;0;0;0;5;13;9;33;10;383;1;0;0;0
jhotdraw;org.jhotdraw.samples.mini.BezierDemo.Example;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.samples.mini.ConnectingFiguresSample;0;1;1;0;0;0;0;1;1;1;1;36;0;0;0;0
jhotdraw;org.jhotdraw.samples.mini.CreationToolSample;0;1;1;0;0;0;0;1;1;1;1;45;0;1;0;0
jhotdraw;org.jhotdraw.samples.mini.DefaultDOMStorableSample;0;1;1;0;0;0;6;2;1;10;1;51;0;0;0;0
jhotdraw;org.jhotdraw.samples.mini.DnDMultiEditorSample;0;1;1;0;0;0;5;2;1;3;2;68;0;0;0;0
jhotdraw;org.jhotdraw.samples.mini.EditorSample;0;1;1;0;0;0;0;1;1;1;1;41;0;0;0;0
jhotdraw;org.jhotdraw.samples.mini.FileIconsSample;0;1;1;0;0;0;0;1;1;1;1;85;0;0;0;0
jhotdraw;org.jhotdraw.samples.mini.LabeledLineConnectionFigureSample;0;1;1;0;0;0;0;2;1;1;2;49;0;1;0;0
jhotdraw;org.jhotdraw.samples.mini.LayouterSample;0;1;1;0;0;0;0;1;1;1;1;32;0;0;0;0
jhotdraw;org.jhotdraw.samples.mini.MovableChildFiguresSample;0;1;1;0;0;0;1;1;5;1;1;68;0;0;0;0
jhotdraw;org.jhotdraw.samples.mini.MultiEditorSample;0;1;1;0;0;0;4;2;1;3;2;62;0;0;0;0
jhotdraw;org.jhotdraw.samples.mini.SVGDrawingPanelSample;0;1;1;1;0;0;8;18;6;34;7;197;0;0;0;0
jhotdraw;org.jhotdraw.samples.mini.SelectionToolSample;0;1;1;0;0;0;9;2;1;12;2;32;0;1;0;0
jhotdraw;org.jhotdraw.samples.mini.SmartConnectionFigureSample;0;1;1;0;0;0;1;1;7;1;1;65;0;0;0;0
jhotdraw;org.jhotdraw.samples.net.NetApplet;0;1;1;1;0;0;16;21;6;38;12;187;0;0;1;0
jhotdraw;org.jhotdraw.samples.odg.ODGConstants;0;1;1;0;0;0;2;3;1;4;1;35;0;0;0;0
jhotdraw;org.jhotdraw.samples.odg.io.ODGInputFormat;0;1;1;0;0;0;32;269;1;142;46;1231;1;0;1;1
jhotdraw;org.jhotdraw.samples.odg.io.ODGStylesReader;0;1;1;0;0;0;14;141;3;51;25;324;1;0;1;1
jhotdraw;org.jhotdraw.samples.pert.PertApplet;0;1;1;1;0;0;13;21;6;35;12;182;0;0;1;0
jhotdraw;org.jhotdraw.samples.pert.figures.TaskFigure.DurationAdapter;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.samples.pert.figures.TaskFigure.NameAdapter;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.samples.svg.LinearGradient;0;1;1;0;1;0;5;34;1;24;23;200;0;0;0;1
jhotdraw;org.jhotdraw.samples.svg.RadialGradient;0;1;1;0;1;0;5;34;1;19;23;188;0;0;0;1
jhotdraw;org.jhotdraw.samples.svg.SVGApplet;0;1;1;1;0;0;17;43;6;52;17;302;0;0;1;1
jhotdraw;org.jhotdraw.samples.svg.SVGApplet.1;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.samples.svg.SVGConstants;0;1;1;0;0;0;3;9;1;13;1;265;0;0;0;0
jhotdraw;org.jhotdraw.samples.svg.SVGDrawingPanel.ItemChangeHandler;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;1;0
jhotdraw;org.jhotdraw.samples.svg.action.ViewSourceAction;0;1;1;0;0;0;11;5;3;38;3;115;0;0;1;1
jhotdraw;org.jhotdraw.samples.svg.gui.AbstractToolBar;0;1;1;0;0;0;6;20;10;17;12;139;0;1;1;0
jhotdraw;org.jhotdraw.samples.svg.gui.AbstractToolBar.ProxyPanel;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.samples.svg.gui.ViewToolBar;0;1;1;0;0;0;12;9;7;39;5;193;0;0;0;1
jhotdraw;org.jhotdraw.samples.svg.io.DefaultSVGFigureFactory;0;1;1;0;1;0;24;19;1;22;14;148;0;0;1;0
jhotdraw;org.jhotdraw.samples.svg.io.ImageMapOutputFormat;0;1;1;0;0;1;29;81;1;84;26;368;1;0;1;1
jhotdraw;org.jhotdraw.samples.svg.io.SVGInputFormat;0;1;1;0;1;0;38;507;1;242;66;2116;1;0;1;1
jhotdraw;org.jhotdraw.samples.svg.io.SVGInputFormat.Viewport;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.samples.svg.io.SVGOutputFormat;0;1;1;0;0;1;38;155;1;163;52;925;1;0;1;1
jhotdraw;org.jhotdraw.samples.svg.io.SVGZInputFormat;0;1;1;0;0;0;3;5;2;4;3;24;0;0;0;0
jhotdraw;org.jhotdraw.samples.svg.io.SVGZOutputFormat;0;1;1;0;0;1;4;4;2;3;4;22;0;0;0;0
jhotdraw;org.jhotdraw.xml.NanoXMLDOMInput;0;1;1;0;0;0;9;42;1;34;19;169;0;0;1;1
jhotdraw;org.jhotdraw.xml.css.CSSParser;0;0;1;0;0;0;3;25;1;20;6;103;0;0;1;0
jhotdraw;org.jhotdraw.xml.css.CSSRule;0;0;1;0;0;0;5;31;1;17;9;116;0;0;1;0
jhotdraw;org.jhotdraw.xml.css.StyleManager;0;0;1;0;0;0;4;9;1;6;5;31;0;0;0;0
jhotdraw;org.jhotdraw.color.DefaultHarmonicColorModel;0;1;1;0;0;0;8;39;2;32;26;168;0;0;0;0
jhotdraw;org.jhotdraw.draw.GridConstrainer;0;1;1;0;0;0;6;101;3;19;24;321;0;1;1;0
jhotdraw;org.jhotdraw.draw.QuadTreeCompositeFigure;0;1;1;0;0;0;10;68;5;42;25;247;1;1;0;0
jhotdraw;org.jhotdraw.draw.action.ApplyAttributesAction;0;1;1;0;0;0;10;8;3;19;5;42;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.AttributeAction;0;1;1;0;0;0;7;14;3;22;9;100;0;0;1;0
jhotdraw;org.jhotdraw.draw.action.AttributeToggler;0;1;1;0;0;0;7;15;2;19;5;98;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.DrawingColorChooserAction;0;1;1;0;0;0;10;13;5;15;8;59;0;0;1;0
jhotdraw;org.jhotdraw.draw.action.DrawingColorChooserHandler;0;1;1;0;0;0;7;12;3;22;5;80;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.DrawingColorIcon;0;0;1;0;0;0;4;6;2;8;3;49;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.EditorColorChooserAction;0;1;1;0;0;0;9;11;4;12;8;52;0;0;1;0
jhotdraw;org.jhotdraw.draw.action.EditorColorIcon;0;0;1;0;0;0;2;4;2;5;3;41;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.FontChooserHandler;0;1;1;0;0;0;8;16;3;25;5;98;0;0;1;0
jhotdraw;org.jhotdraw.draw.action.MoveAction.East;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.MoveAction.North;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.MoveAction.South;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.MoveAction.West;0;1;1;0;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.PickAttributesAction;0;1;1;0;0;0;8;8;3;17;5;37;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.SelectionColorChooserAction;0;1;1;0;0;0;7;9;5;8;6;36;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.SelectionColorChooserHandler;0;1;1;0;0;0;6;15;3;24;5;93;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.SelectionColorIcon;0;1;1;0;0;0;4;6;2;12;3;47;0;0;0;0
jhotdraw;org.jhotdraw.draw.connector.ChopBezierConnector;0;1;1;0;1;0;4;3;3;2;3;15;0;0;1;0
jhotdraw;org.jhotdraw.draw.connector.ChopRectangleConnector;0;1;1;0;1;0;7;18;2;19;5;70;0;0;0;0
jhotdraw;org.jhotdraw.draw.handle.AbstractRotateHandle;0;1;1;1;0;0;13;23;2;44;15;138;0;1;1;0
jhotdraw;org.jhotdraw.samples.draw.DrawingPanel;0;1;1;0;0;0;43;8;5;39;8;170;0;0;0;0
jhotdraw;org.jhotdraw.samples.net.NetPanel;0;0;1;0;0;0;28;7;5;33;7;145;0;0;0;1
jhotdraw;org.jhotdraw.samples.odg.ODGDrawingPanel;0;0;1;0;0;0;36;8;5;37;8;171;0;0;0;1
jhotdraw;org.jhotdraw.samples.odg.figures.ODGAttributedFigure;0;1;1;1;0;0;8;17;4;38;5;97;0;0;0;1
jhotdraw;org.jhotdraw.samples.pert.PertPanel;0;0;1;0;0;0;30;7;5;33;7;148;0;0;0;1
jhotdraw;org.jhotdraw.samples.svg.figures.SVGAttributedFigure;0;1;1;1;0;0;8;16;4;37;5;94;0;0;0;1
jhotdraw;org.jhotdraw.samples.svg.gui.DrawingOpacityIcon;0;0;1;0;0;0;6;18;2;13;3;87;0;0;0;1
jhotdraw;org.jhotdraw.samples.svg.gui.SelectionOpacityIcon;0;1;1;0;0;0;5;21;2;18;3;89;0;0;0;1
jhotdraw;org.jhotdraw.samples.svg.gui.ToolsToolBar.SelectionToolButtonHandler;0;0;1;0;0;0;-1;-1;-1;-1;-1;-1;0;1;1;0
jhotdraw;org.jhotdraw.draw.action.AlignAction;0;1;1;1;0;0;7;8;21;14;5;199;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.AlignAction.Horizontal;0;1;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.AlignAction.Vertical;0;1;1;1;0;0;-1;-1;-1;-1;-1;-1;0;0;0;0
jhotdraw;org.jhotdraw.draw.action.DrawingAttributeAction;0;1;1;0;0;0;5;8;3;15;7;82;0;0;1;0
